customer_id,brand,customer_type,sales,customer_profitability
937469,IT Cosmetics,Partially Promo Customers,708.99,Profitable
146749,Armani,Partially Promo Customers,723.6,Profitable
499515,Lancome,Partially Promo Customers,77.5,Low Profit
247556,Lancome,Promo Only Customers,211.9,Low Profit
606585,Kiehl's,Non-Promo Customers,221,Low Profit
907056,IT Cosmetics,Partially Promo Customers,57,Low Profit
784753,Kiehl's,Partially Promo Customers,70,Low Profit
462289,Lancome,Partially Promo Customers,504.4,Profitable
149051,YSL,Non-Promo Customers,141,Low Profit
361535,IT Cosmetics,Non-Promo Customers,116,Low Profit
193662,YSL,Promo Only Customers,51,Low Profit
490772,Kiehl's,Partially Promo Customers,129.99,Low Profit
981550,Lancome,Non-Promo Customers,57,Low Profit
641390,IT Cosmetics,Promo Only Customers,245,Low Profit
878067,Kiehl's,Promo Only Customers,1035.78,Profitable
208702,IT Cosmetics,Non-Promo Customers,471,Profitable
279503,Armani,Non-Promo Customers,236.89,Low Profit
884705,Kiehl's,Partially Promo Customers,96,Low Profit
673720,IT Cosmetics,Partially Promo Customers,227.5,Low Profit
641132,Armani,Promo Only Customers,257.68,Low Profit
675884,YSL,Partially Promo Customers,96,Low Profit
980044,YSL,Promo Only Customers,96.2,Low Profit
640530,IT Cosmetics,Promo Only Customers,369,Profitable
258344,Armani,Non-Promo Customers,60.8,Low Profit
370005,Armani ,Non-Promo Customers,38,Low Profit
749469,Kiehl's,Promo Only Customers,344.5,Profitable
297118,Lancome,Promo Only Customers,96,Low Profit
627754,Kiehl's,Partially Promo Customers,201,Low Profit
120409,Armani,Promo Only Customers,291.1,Low Profit
178687,IT Cosmetics,Promo Only Customers,335.7,Profitable
967095,Lancome,Partially Promo Customers,308,Profitable
880074,Kiehl's,Non-Promo Customers,378,Profitable
762421,Kiehl's,Promo Only Customers,1432.6,Profitable
771745,IT Cosmetics,Promo Only Customers,92,Low Profit
680047,YSL,Promo Only Customers,254,Low Profit
139411,YSL,Non-Promo Customers,256,Low Profit
655691,Armani ,Promo Only Customers,74.01,Low Profit
824267,YSL,Promo Only Customers,170.2,Low Profit
247329,IT Cosmetics,Partially Promo Customers,290.9,Low Profit
104686,Lancome,Partially Promo Customers,155,Low Profit
591960,Armani ,Partially Promo Customers,359,Profitable
847516,Kiehl's,Promo Only Customers,87.5,Low Profit
275341,Kiehl's,Partially Promo Customers,148,Low Profit
996495,Kiehl's,Partially Promo Customers,259.6,Low Profit
922543,Kiehl's,Partially Promo Customers,1290.45,Profitable
705662,Armani ,Non-Promo Customers,363.2,Profitable
556225,Lancome,Non-Promo Customers,303.15,Profitable
974151,Kiehl's,Partially Promo Customers,38,Low Profit
169578,Lancome,Promo Only Customers,121.6,Low Profit
337822,Kiehl's,Partially Promo Customers,6271.96,High Profit
751828,Armani,Partially Promo Customers,88,Low Profit
609849,YSL,Promo Only Customers,231,Low Profit
760878,Lancome,Partially Promo Customers,197.1,Low Profit
545395,Lancome,Partially Promo Customers,212.6,Low Profit
503275,Kiehl's,Partially Promo Customers,204.01,Low Profit
504374,YSL,Promo Only Customers,214,Low Profit
728452,IT Cosmetics,Partially Promo Customers,67.8,Low Profit
391277,Lancome,Promo Only Customers,983.2,Profitable
136161,IT Cosmetics,Partially Promo Customers,74.25,Low Profit
934541,IT Cosmetics,Promo Only Customers,200,Low Profit
126558,IT Cosmetics,Promo Only Customers,148.5,Low Profit
812613,Kiehl's,Promo Only Customers,100.8,Low Profit
578995,Lancome,Promo Only Customers,866.7,Profitable
988451,YSL,Non-Promo Customers,57.8,Low Profit
375675,Kiehl's,Partially Promo Customers,455.9,Profitable
394562,IT Cosmetics,Partially Promo Customers,130.5,Low Profit
733620,Lancome,Partially Promo Customers,87,Low Profit
426787,Kiehl's,Promo Only Customers,83.39,Low Profit
349485,Kiehl's,Partially Promo Customers,106.25,Low Profit
232933,Lancome,Non-Promo Customers,104.5,Low Profit
419945,Lancome,Partially Promo Customers,564,Profitable
939968,YSL,Promo Only Customers,27.5,Low Profit
123967,Lancome,Non-Promo Customers,65,Low Profit
388627,Kiehl's,Non-Promo Customers,104,Low Profit
154496,Kiehl's,Partially Promo Customers,128,Low Profit
118658,Kiehl's,Promo Only Customers,204,Low Profit
198655,Lancome,Partially Promo Customers,20,Low Profit
546142,Lancome,Non-Promo Customers,268.25,Low Profit
411155,YSL,Partially Promo Customers,209,Low Profit
254145,Lancome,Promo Only Customers,267.5,Low Profit
223941,IT Cosmetics,Non-Promo Customers,322,Profitable
125784,IT Cosmetics,Partially Promo Customers,303,Profitable
745766,Lancome,Partially Promo Customers,310,Profitable
294982,YSL,Non-Promo Customers,250.3,Low Profit
300652,Kiehl's,Non-Promo Customers,110.9,Low Profit
139620,IT Cosmetics,Promo Only Customers,683.85,Profitable
387317,YSL,Non-Promo Customers,58.51,Low Profit
702223,IT Cosmetics,Non-Promo Customers,364.8,Profitable
280201,Armani ,Non-Promo Customers,43.2,Low Profit
432383,IT Cosmetics,Promo Only Customers,30,Low Profit
600800,Armani,Partially Promo Customers,364.8,Profitable
641859,IT Cosmetics,Promo Only Customers,134.2,Low Profit
107994,Lancome,Non-Promo Customers,59,Low Profit
708159,Lancome,Non-Promo Customers,83.4,Low Profit
193112,Kiehl's,Partially Promo Customers,132.02,Low Profit
917472,Lancome,Partially Promo Customers,71.1,Low Profit
858322,Kiehl's,Partially Promo Customers,114,Low Profit
388442,YSL,Non-Promo Customers,225,Low Profit
141361,IT Cosmetics,Partially Promo Customers,478.5,Profitable
860521,YSL,Non-Promo Customers,451,Profitable
744878,Armani ,Promo Only Customers,86,Low Profit
231744,Lancome,Partially Promo Customers,59.1,Low Profit
849818,Lancome,Partially Promo Customers,67,Low Profit
116236,IT Cosmetics,Promo Only Customers,58,Low Profit
974623,Armani ,Promo Only Customers,46.4,Low Profit
237332,IT Cosmetics,Promo Only Customers,2337,High Profit
711739,Lancome,Promo Only Customers,190,Low Profit
762371,IT Cosmetics,Promo Only Customers,358.95,Profitable
430231,IT Cosmetics,Promo Only Customers,1032.5,Profitable
170468,YSL,Non-Promo Customers,233.6,Low Profit
140859,Lancome,Partially Promo Customers,68.4,Low Profit
675333,Lancome,Partially Promo Customers,54.75,Low Profit
978001,Kiehl's,Promo Only Customers,33.6,Low Profit
323263,Lancome,Promo Only Customers,39.5,Low Profit
836114,IT Cosmetics,Promo Only Customers,152,Low Profit
269666,Kiehl's,Non-Promo Customers,353.7,Profitable
717142,Kiehl's,Promo Only Customers,111.6,Low Profit
780311,Lancome,Non-Promo Customers,450,Profitable
292135,Kiehl's,Partially Promo Customers,31,Low Profit
714075,Armani,Promo Only Customers,14,Low Profit
378241,Lancome,Partially Promo Customers,111,Low Profit
508866,Armani,Promo Only Customers,415.2,Profitable
691872,IT Cosmetics,Promo Only Customers,251,Low Profit
643693,Lancome,Promo Only Customers,48,Low Profit
434094,Armani,Partially Promo Customers,256,Low Profit
913271,YSL,Promo Only Customers,46.4,Low Profit
183002,Armani,Promo Only Customers,102.6,Low Profit
710058,Armani,Promo Only Customers,100.4,Low Profit
465603,Lancome,Promo Only Customers,166,Low Profit
934853,IT Cosmetics,Partially Promo Customers,522.5,Profitable
840074,Kiehl's,Partially Promo Customers,479.8,Profitable
882248,YSL,Partially Promo Customers,38,Low Profit
542734,IT Cosmetics,Promo Only Customers,152,Low Profit
323336,IT Cosmetics,Promo Only Customers,355,Profitable
917050,IT Cosmetics,Non-Promo Customers,356.8,Profitable
853288,YSL,Partially Promo Customers,320,Profitable
239846,Armani,Non-Promo Customers,223,Low Profit
435129,Kiehl's,Promo Only Customers,131.2,Low Profit
455856,Kiehl's,Non-Promo Customers,97.33,Low Profit
608474,Lancome,Partially Promo Customers,43.2,Low Profit
813517,YSL,Non-Promo Customers,102,Low Profit
612846,Kiehl's,Partially Promo Customers,484.5,Profitable
589296,IT Cosmetics,Non-Promo Customers,81,Low Profit
599001,Kiehl's,Promo Only Customers,169,Low Profit
624012,Lancome,Partially Promo Customers,208,Low Profit
785573,Armani,Promo Only Customers,258.5,Low Profit
214595,Armani,Promo Only Customers,183.5,Low Profit
585245,YSL,Promo Only Customers,59.2,Low Profit
213688,Lancome,Promo Only Customers,136.5,Low Profit
796807,Lancome,Non-Promo Customers,221,Low Profit
185039,Lancome,Promo Only Customers,40,Low Profit
804568,IT Cosmetics,Non-Promo Customers,1005.27,Profitable
117071,IT Cosmetics,Non-Promo Customers,657,Profitable
942517,IT Cosmetics,Non-Promo Customers,398.5,Profitable
352957,Lancome,Partially Promo Customers,59.2,Low Profit
905072,YSL,Promo Only Customers,32,Low Profit
406408,IT Cosmetics,Promo Only Customers,350,Profitable
717059,YSL,Promo Only Customers,640.18,Profitable
780994,Armani ,Promo Only Customers,88,Low Profit
511624,Kiehl's,Promo Only Customers,277.2,Low Profit
651897,Lancome,Partially Promo Customers,794.53,Profitable
692226,Armani ,Partially Promo Customers,455.4,Profitable
805099,Lancome,Non-Promo Customers,133.5,Low Profit
747548,Lancome,Non-Promo Customers,746.62,Profitable
556006,Kiehl's,Non-Promo Customers,267.3,Low Profit
639205,Lancome,Partially Promo Customers,39.6,Low Profit
214974,Kiehl's,Non-Promo Customers,444.5,Profitable
195893,Lancome,Promo Only Customers,583.4,Profitable
405750,YSL,Non-Promo Customers,464,Profitable
907815,Lancome,Promo Only Customers,204.9,Low Profit
790556,Lancome,Promo Only Customers,284,Low Profit
600347,Kiehl's,Non-Promo Customers,363.95,Profitable
944822,Armani ,Partially Promo Customers,134.4,Low Profit
360286,Armani,Promo Only Customers,60.8,Low Profit
654548,Kiehl's,Partially Promo Customers,60.8,Low Profit
727467,IT Cosmetics,Promo Only Customers,424.5,Profitable
854841,Kiehl's,Partially Promo Customers,149,Low Profit
565808,Armani,Non-Promo Customers,424.3,Profitable
378601,Kiehl's,Non-Promo Customers,257.5,Low Profit
678311,IT Cosmetics,Promo Only Customers,85,Low Profit
214833,Kiehl's,Promo Only Customers,191.9,Low Profit
727022,YSL,Promo Only Customers,170,Low Profit
988903,YSL,Non-Promo Customers,70,Low Profit
567080,Armani,Promo Only Customers,86,Low Profit
487017,Kiehl's,Partially Promo Customers,346,Profitable
535087,YSL,Partially Promo Customers,270.8,Low Profit
459435,YSL,Non-Promo Customers,218.89,Low Profit
210673,YSL,Promo Only Customers,77,Low Profit
288330,Armani ,Promo Only Customers,116.4,Low Profit
789582,Lancome,Partially Promo Customers,148,Low Profit
161231,IT Cosmetics,Promo Only Customers,45.01,Low Profit
930557,YSL,Non-Promo Customers,560,Profitable
244231,Kiehl's,Promo Only Customers,147.6,Low Profit
932803,YSL,Promo Only Customers,67.5,Low Profit
717201,IT Cosmetics,Promo Only Customers,41,Low Profit
183037,Kiehl's,Partially Promo Customers,197,Low Profit
210680,Kiehl's,Partially Promo Customers,187,Low Profit
530450,YSL,Promo Only Customers,132,Low Profit
247627,Kiehl's,Partially Promo Customers,256,Low Profit
966873,IT Cosmetics,Promo Only Customers,86.6,Low Profit
832184,YSL,Non-Promo Customers,809.2,Profitable
711445,Kiehl's,Promo Only Customers,154,Low Profit
573905,Lancome,Partially Promo Customers,108,Low Profit
906616,IT Cosmetics,Non-Promo Customers,240.7,Low Profit
416736,IT Cosmetics,Non-Promo Customers,303,Profitable
267941,Kiehl's,Promo Only Customers,6.75,Low Profit
467466,IT Cosmetics,Promo Only Customers,612.9,Profitable
695072,Kiehl's,Partially Promo Customers,163,Low Profit
369682,Armani ,Partially Promo Customers,62.7,Low Profit
526840,YSL,Partially Promo Customers,44.8,Low Profit
965527,Armani,Non-Promo Customers,954.27,Profitable
356901,Kiehl's,Partially Promo Customers,96,Low Profit
660761,Lancome,Non-Promo Customers,121,Low Profit
617083,YSL,Promo Only Customers,24,Low Profit
399441,Kiehl's,Non-Promo Customers,135,Low Profit
728034,Armani,Promo Only Customers,262.7,Low Profit
315462,Kiehl's,Non-Promo Customers,180.62,Low Profit
948088,IT Cosmetics,Promo Only Customers,200.5,Low Profit
540888,YSL,Partially Promo Customers,79.5,Low Profit
650653,IT Cosmetics,Promo Only Customers,112,Low Profit
378286,IT Cosmetics,Partially Promo Customers,375.5,Profitable
940050,IT Cosmetics,Promo Only Customers,58,Low Profit
877089,Lancome,Partially Promo Customers,18,Low Profit
417290,YSL,Non-Promo Customers,46.4,Low Profit
670726,IT Cosmetics,Non-Promo Customers,359.5,Profitable
717604,IT Cosmetics,Partially Promo Customers,337.49,Profitable
682160,YSL,Promo Only Customers,419.8,Profitable
570086,Lancome,Non-Promo Customers,182.5,Low Profit
715921,Armani,Promo Only Customers,722.1,Profitable
352583,Armani ,Promo Only Customers,68,Low Profit
310391,Armani,Promo Only Customers,133.5,Low Profit
326269,Armani ,Promo Only Customers,114,Low Profit
874527,YSL,Promo Only Customers,315.2,Profitable
568966,Kiehl's,Promo Only Customers,377.58,Profitable
875444,YSL,Promo Only Customers,171.5,Low Profit
941071,Kiehl's,Partially Promo Customers,395.2,Profitable
826365,Lancome,Promo Only Customers,38,Low Profit
596466,Lancome,Partially Promo Customers,1436.81,Profitable
250557,Lancome,Promo Only Customers,183.5,Low Profit
296008,Armani ,Promo Only Customers,331.2,Profitable
524512,YSL,Non-Promo Customers,212,Low Profit
850925,Kiehl's,Promo Only Customers,58,Low Profit
844336,IT Cosmetics,Partially Promo Customers,80,Low Profit
653093,Armani ,Promo Only Customers,76.8,Low Profit
520914,YSL,Promo Only Customers,38,Low Profit
925974,YSL,Promo Only Customers,94,Low Profit
219397,Armani ,Promo Only Customers,103.8,Low Profit
359271,Lancome,Partially Promo Customers,459,Profitable
579592,Kiehl's,Promo Only Customers,242.6,Low Profit
234372,Kiehl's,Non-Promo Customers,113.5,Low Profit
643965,Kiehl's,Promo Only Customers,554.75,Profitable
114818,Lancome,Promo Only Customers,181.5,Low Profit
262420,Kiehl's,Non-Promo Customers,19.5,Low Profit
528604,Kiehl's,Non-Promo Customers,139,Low Profit
921185,IT Cosmetics,Partially Promo Customers,75,Low Profit
606596,IT Cosmetics,Promo Only Customers,368.3,Profitable
335364,Armani,Promo Only Customers,188.8,Low Profit
906523,YSL,Promo Only Customers,350.4,Profitable
602533,Lancome,Promo Only Customers,99.9,Low Profit
366706,Kiehl's,Non-Promo Customers,165.6,Low Profit
568705,YSL,Promo Only Customers,103.5,Low Profit
253708,Kiehl's,Promo Only Customers,202.42,Low Profit
913367,Lancome,Partially Promo Customers,38,Low Profit
169416,Kiehl's,Promo Only Customers,141,Low Profit
251415,YSL,Non-Promo Customers,250.2,Low Profit
389035,Lancome,Promo Only Customers,58.4,Low Profit
338216,Kiehl's,Partially Promo Customers,842.15,Profitable
366638,Lancome,Promo Only Customers,235.5,Low Profit
149475,YSL,Promo Only Customers,175,Low Profit
853513,IT Cosmetics,Non-Promo Customers,116,Low Profit
700433,Lancome,Non-Promo Customers,102,Low Profit
127520,Armani ,Partially Promo Customers,63.5,Low Profit
340701,Kiehl's,Non-Promo Customers,346.6,Profitable
463666,Lancome,Promo Only Customers,82.5,Low Profit
573584,IT Cosmetics,Non-Promo Customers,520.5,Profitable
564639,Lancome,Promo Only Customers,282.55,Low Profit
433028,IT Cosmetics,Partially Promo Customers,754.25,Profitable
427288,IT Cosmetics,Non-Promo Customers,97.75,Low Profit
262173,Lancome,Promo Only Customers,92,Low Profit
924130,Lancome,Non-Promo Customers,480,Profitable
185701,Armani ,Promo Only Customers,29.25,Low Profit
460421,Lancome,Promo Only Customers,75.99,Low Profit
546290,IT Cosmetics,Promo Only Customers,52,Low Profit
420359,IT Cosmetics,Partially Promo Customers,130.4,Low Profit
314727,Lancome,Non-Promo Customers,170,Low Profit
706304,Lancome,Promo Only Customers,91,Low Profit
153204,Lancome,Partially Promo Customers,972.9,Profitable
163103,IT Cosmetics,Promo Only Customers,73.6,Low Profit
780012,Kiehl's,Partially Promo Customers,170,Low Profit
827848,IT Cosmetics,Partially Promo Customers,632.79,Profitable
317062,Armani,Promo Only Customers,32,Low Profit
768137,Kiehl's,Non-Promo Customers,142.13,Low Profit
445359,IT Cosmetics,Non-Promo Customers,129,Low Profit
212027,Kiehl's,Non-Promo Customers,53.6,Low Profit
837519,IT Cosmetics,Non-Promo Customers,179,Low Profit
148094,Kiehl's,Promo Only Customers,111.63,Low Profit
866365,IT Cosmetics,Promo Only Customers,251,Low Profit
685027,IT Cosmetics,Partially Promo Customers,51,Low Profit
328235,Lancome,Partially Promo Customers,469.1,Profitable
957986,Armani ,Partially Promo Customers,167.7,Low Profit
815237,Kiehl's,Non-Promo Customers,114,Low Profit
878022,YSL,Partially Promo Customers,38,Low Profit
895840,Kiehl's,Promo Only Customers,365,Profitable
719856,YSL,Promo Only Customers,138.75,Low Profit
127744,Kiehl's,Partially Promo Customers,370.47,Profitable
698507,Armani,Non-Promo Customers,1050.8,Profitable
105658,IT Cosmetics,Partially Promo Customers,659.8,Profitable
951920,Kiehl's,Non-Promo Customers,523,Profitable
876529,Armani,Non-Promo Customers,19.5,Low Profit
349575,IT Cosmetics,Non-Promo Customers,138.2,Low Profit
872794,IT Cosmetics,Partially Promo Customers,640.9,Profitable
106863,Lancome,Non-Promo Customers,436,Profitable
821481,IT Cosmetics,Partially Promo Customers,38,Low Profit
976751,IT Cosmetics,Non-Promo Customers,158.4,Low Profit
895436,IT Cosmetics,Promo Only Customers,565,Profitable
421500,Lancome,Promo Only Customers,68.4,Low Profit
106731,YSL,Promo Only Customers,21.4,Low Profit
143934,Lancome,Non-Promo Customers,68,Low Profit
743241,Armani,Partially Promo Customers,182.4,Low Profit
631283,IT Cosmetics,Promo Only Customers,206.4,Low Profit
